booking_reference,booked_at,route_id,status,departure_date,departure_time,passengers,cancellation_reason,decline_reason,payment_type,operator_id,operator_name,total_price,paid_cost,distinct_route,line_id,is_refundable,is_supplier_api,online_cancel_timestamp,approved_timestamp,decline_timestamp
BW1110644,2023-05-29,da-nang-to-hoi-an,canceled,2023-05-29,19:15:00,2,"online cancel - Booking error (wrong date, departure time, etc.)",,credit card,5de65e88e1a95800012b5d91,iHome Transfer,20.21,0,da-nang-to-hoi-an,63ad95a9933f078d63e8a6f8,FALSE,FALSE,2023-05-29 10:46:17.574000 UTC,,
BW1110639,2023-05-29,hanoi-to-sapa,canceled,2023-10-02,7:00:00,2,"online cancel - Booking error (wrong date, departure time, etc.)",,credit card,5ee76d633edb470001174cc4,Sapa Dragon Express,31.21,0,hanoi-to-sapa,5ee7707c4ecf76c7f1832e58,TRUE,FALSE,2023-05-29 13:06:37.046000 UTC,2023-05-29 10:33:13.860000 UTC,
BW1112390,2023-05-29,hanoi-to-sapa,canceled,2023-10-12,7:00:00,2,"online cancel - Booking error (wrong date, departure time, etc.)",,credit card,5ee76d633edb470001174cc4,Sapa Dragon Express,60.52,0,hanoi-to-sapa,5ee7707c4ecf76c7f1832e58,TRUE,FALSE,2023-05-29 21:12:31.330000 UTC,2023-05-29 20:16:47.404000 UTC,
BW1111391,2023-05-29,tamarindo-to-liberia,approved,2023-05-31,12:00:00,2,,missing_info_from_client,credit card,5f103561dab2ac0001832b29,Jacamar Naturalist Tour,117.09,90.29,liberia-to-tamarindo,5f106746e0771f6e15c2d54c,TRUE,FALSE,,2023-05-30 14:58:38.139000 UTC,2023-05-29 15:58:12.235000 UTC
BW1110158,2023-05-29,la-paz-2-to-cusco,canceled,2023-06-30,7:45:00,2,online cancel - My plans changed,,digital wallet,5f26812cd0ae87000119538f,Trans Titicaca Bolivia,78.25,0.74,cusco-to-la-paz-2,5f2688598b60bed131063cb1,TRUE,FALSE,2023-06-27 16:48:28.117000 UTC,2023-05-29 06:46:02.754000 UTC,
BW1110946,2023-05-29,hanoi-to-ninh-binh,canceled,2023-06-10,12:30:00,2,"online cancel - Booking error (wrong date, departure time, etc.)",,credit card,5fdb1e1553c6e30001083143,Duy Khang Limousine,17.42,0,hanoi-to-ninh-binh,5fdb2e6ad58f6715543b9a21,TRUE,FALSE,2023-05-29 12:34:49.836000 UTC,2023-05-29 12:33:55.321000 UTC,
BW1110959,2023-05-29,hanoi-to-ninh-binh,canceled,2023-06-10,6:10:00,2,"online cancel - Booking error (wrong date, departure time, etc.)",,credit card,5fdb1e1553c6e30001083143,Duy Khang Limousine,23.2,0,hanoi-to-ninh-binh,63bc318715ee44e22837f4da,TRUE,FALSE,2023-05-29 12:47:06.749000 UTC,2023-05-29 12:38:18.272000 UTC,
BW1110979,2023-05-29,da-nang-to-hanoi,canceled,2023-05-31,16:30:00,1,online cancel - My plans changed,,credit card,5d42a7f12eb77d00012e54f4,Van Luc Tung,28.61,20.76,da-nang-to-hanoi,5d42c40920388ddd1384b2ad,TRUE,TRUE,2023-05-30 11:55:06.656000 UTC,2023-05-29 12:52:57.036000 UTC,
BW1111569,2023-05-29,prague-to-brno,canceled,2023-05-31,12:45:00,3,"online cancel - Booking error (wrong date, departure time, etc.)",,credit card,6008321ff90451000124a0fc,RegioJet,49.85,42.97,brno-to-prague,600833cda5cf2f390a32de18,FALSE,TRUE,2023-05-29 15:58:15.752000 UTC,2023-05-29 15:47:49.763000 UTC,
BW1112192,2023-05-29,guatemala-city-to-san-salvador,approved,2023-05-30,13:30:00,2,,departure_does_not_exists,credit card,60767f5eb4414200015d8291,Transporte del Sol,46.32,39.64,guatemala-city-to-san-salvador,607684c62075325fecd9496a,FALSE,FALSE,,2023-05-30 11:46:45.362000 UTC,2023-05-29 18:59:49.651000 UTC
BW1109544,2023-05-29,tulum-to-cancun,canceled,2023-05-30,7:00:00,1,,fully_booked,credit card,611cb7773d15560001189ce5,Nexus Tours Mexico,31.71,0,cancun-to-tulum,611d0d7f461ca60e34296ef0,TRUE,FALSE,,,2023-05-29 15:18:15.120000 UTC
BW1112231,2023-05-29,punta-cana-to-santo-domingo,canceled,2023-05-31,4:00:00,2,,departure_does_not_exists,credit card,611e2d00bc96de0001aaa243,Nexus Tours Dominican Republic,77.03,0,punta-cana-to-santo-domingo,611e4cf0f373d01fc1879095,TRUE,FALSE,,,2023-05-29 21:08:57.340000 UTC
BW1109452,2023-05-29,san-jose-to-rivas-1,canceled,2023-05-30,6:00:00,1,,fully_booked,credit card,6139daa6d8d1dc0001e77fb2,Nica Expreso,29.77,0,rivas-1-to-san-jose,6139df2229ff41a69f7f867b,FALSE,FALSE,,,2023-05-28 22:00:30.228000 UTC
BW1109539,2023-05-29,san-jose-to-managua,canceled,2023-05-30,6:00:00,2,,fully_booked,credit card,6139daa6d8d1dc0001e77fb2,Nica Expreso,60.56,0,managua-to-san-jose,6139e59529ff411762882314,FALSE,FALSE,,,2023-05-28 23:26:42.220000 UTC
BW1109967,2023-05-29,san-jose-to-managua,canceled,2023-06-27,6:00:00,3,online cancel - My plans changed,,credit card,6139daa6d8d1dc0001e77fb2,Nica Expreso,97.87,73.32,managua-to-san-jose,6139e59529ff411762882314,FALSE,FALSE,2023-06-19 12:37:36.310000 UTC,2023-05-29 11:12:06.423000 UTC,
BW1110129,2023-05-29,san-jose-to-managua,canceled,2023-06-24,6:00:00,1,online cancel - I found a cheaper trip elsewhere,,credit card,6139daa6d8d1dc0001e77fb2,Nica Expreso,34.17,22.8,managua-to-san-jose,6139e59529ff411762882314,FALSE,FALSE,2023-06-07 14:38:00.056000 UTC,2023-05-29 11:04:59.894000 UTC,
BW1111190,2023-05-29,lethbridge-to-calgary,canceled,2023-06-05,8:15:00,1,,fully_booked,credit card,633bc18fd0546ed55f4fcd24,Red Arrow Bus,77.89,0,calgary-to-lethbridge,63ec7f4072181344f940ba92,TRUE,FALSE,,,2023-05-29 16:09:53.020000 UTC
BW1111502,2023-05-29,la-paz-1-to-mazatlan,approved,2023-05-30,19:00:00,1,,departure_does_not_exists,credit card,616d2d5344ad410001e208f9,Baja Ferries MX,127.41,107.64,la-paz-1-to-mazatlan,616d356142a2cba4007f16f5,TRUE,FALSE,,2023-05-30 17:48:02.770000 UTC,2023-05-29 16:58:06.235000 UTC
BW1112115,2023-05-29,playa-del-carmen-to-cancun,canceled,2023-06-01,2:00:00,1,"online cancel - Booking error (wrong date, departure time, etc.)",,credit card,61ae17602a54051f0b495219,Mexico Travel Solutions,15.54,0,cancun-to-playa-del-carmen,61ae1ed0879d59a8bb4a6eab,TRUE,FALSE,2023-05-30 15:53:08.162000 UTC,2023-05-29 18:51:20.532000 UTC,
BW1112275,2023-05-29,ubatuba-to-rio-de-janeiro,canceled,2023-06-12,23:59:00,2,online cancel - My plans changed,,credit card,61c980339d327f286c9200a6,Util,58.59,9.76,rio-de-janeiro-to-ubatuba,632da5a4da645dadc0b92864,TRUE,TRUE,2023-06-11 16:04:43.746000 UTC,2023-05-29 19:32:45.854000 UTC,
BW1110209,2023-05-29,essaouira-to-agadir,canceled,2023-06-02,3:00:00,1,online cancel - I found a cheaper trip elsewhere,,paypal,622855afbab6b597161a0225,Meeting Travel Services,123.35,0,agadir-to-essaouira,622859be8c93da03367789f3,TRUE,FALSE,2023-05-30 17:32:03.835000 UTC,2023-05-29 08:09:07.852000 UTC,
BW1112270,2023-05-29,coron-to-el-nido,canceled,2023-06-11,6:00:00,2,"online cancel - Booking error (wrong date, departure time, etc.)",,credit card,625d281bc65effcd1b861937,Judy Ferry Travel,131.74,95.66,coron-to-el-nido,625d50cc0383254da2685a3c,FALSE,FALSE,2023-06-08 02:47:20.105000 UTC,2023-05-29 19:24:58.609000 UTC,
BW1109934,2023-05-29,tulum-to-cancun,canceled,2023-05-31,5:00:00,1,,fully_booked,credit card,62a0ee350e2fe541d3b3f661,Ofir Tours,76.6,0,cancun-to-tulum,62a0f7bb6c6b6e14ac6a953e,TRUE,FALSE,,,2023-05-29 15:04:12.931000 UTC
BW1109478,2023-05-29,bocas-del-toro-1-to-puerto-viejo-de-talamanca,canceled,2023-06-14,7:30:00,1,online cancel - My plans changed,,credit card,62a2331b6a9ce99396df2c7e,Travel Site,23.86,0.02,bocas-del-toro-1-to-puerto-viejo-de-talamanca,62a23b6dee68d54932b67d3b,TRUE,TRUE,2023-05-31 03:59:21.452000 UTC,2023-05-28 22:19:09.599000 UTC,
BW1110600,2023-05-29,makadi-bay-to-cairo,canceled,2023-05-30,15:00:00,2,"online cancel - Bus company changed to a bus from a mini van, not what we booked ",,credit card,62f330db43ac5440ab89e6ab,Cairo Bus,51.45,9.63,cairo-to-makadi-bay,62f3691cb1434b01f42a9c04,TRUE,FALSE,2023-05-29 13:43:40.452000 UTC,2023-05-29 10:24:11.518000 UTC,
BW1112247,2023-05-29,antigua-to-panajachel-lake-atitlan,canceled,2023-05-30,12:30:00,2,,pickup_location_not_supported,credit card,63187250ee373a1531d2f7e7,Magic Travel,30.7,0,antigua-to-panajachel-lake-atitlan,631875e18930bf75e0239161,TRUE,TRUE,,,2023-05-29 20:56:13.657000 UTC
BW1109540,2023-05-29,antigua-to-panajachel-lake-atitlan,canceled,2023-05-29,12:30:00,2,,missing_info_from_client,digital wallet,63187250ee373a1531d2f7e7,Magic Travel,59.5,0,antigua-to-panajachel-lake-atitlan,631875e18930bf75e0239161,TRUE,TRUE,,,2023-05-29 13:57:02.037000 UTC
BW1111988,2023-05-29,bocas-del-toro-1-to-puerto-viejo-de-talamanca,canceled,2023-08-15,7:50:00,1,online cancel - My plans changed,,credit card,635a18ade9e310c75dc3fe78,Caribe Extreme,20.65,0.02,bocas-del-toro-1-to-puerto-viejo-de-talamanca,635b6c5b78c4581169bd42e9,TRUE,FALSE,2023-05-31 03:57:58.187000 UTC,2023-05-29 17:19:30.182000 UTC,
BW1111588,2023-05-29,limon-to-puerto-viejo-de-talamanca,canceled,2023-05-30,17:00:00,1,online cancel - My flight got delayed so I missed the connection and am now stuck in Mexico overnight,,credit card,635a18ade9e310c75dc3fe78,Caribe Extreme,70.52,52.47,limon-to-puerto-viejo-de-talamanca,635b7e2f988d332440eccc52,TRUE,FALSE,2023-05-30 19:12:32.431000 UTC,2023-05-29 15:51:48.571000 UTC,
BW1110070,2023-05-29,nairobi-to-mombasa,canceled,2023-06-01,15:00:00,2,,fully_booked,credit card,63846bbab36bf8bc0f4aec17,Kenya Railways,105.57,0,mombasa-to-nairobi,6363de6f16a9d108d3d13557,FALSE,FALSE,,,2023-05-29 06:14:48.184000 UTC
BW1102584,2023-05-26,dubrovnik-to-split,canceled,2023-05-30,16:15:00,2,online cancel - I’m looking for a different type of transportation,,credit card,5936a4d3f8b37200073a0cf1,Krilo (Kapetan Luka),116.48,0,dubrovnik-to-split,5b7972d279c7ae437308ffc6,TRUE,TRUE,2023-05-27 16:46:34.557000 UTC,2023-05-26 02:07:09.290000 UTC,
BW1102403,2023-05-26,dubrovnik-to-split,canceled,2023-07-05,16:15:00,2,online cancel - My plans changed,,credit card,5936a4d3f8b37200073a0cf1,Krilo (Kapetan Luka),116.82,-1.46,dubrovnik-to-split,5b7972d279c7ae437308ffc6,TRUE,TRUE,2023-06-30 15:55:04.293000 UTC,2023-05-25 23:26:19.309000 UTC,
BW1104232,2023-05-26,dubrovnik-to-pomena-mljet-island,canceled,2023-08-31,15:00:00,2,online cancel - My plans changed,,credit card,5936a4d3f8b37200073a0cf1,Krilo (Kapetan Luka),52.82,-0.05,dubrovnik-to-pomena-mljet-island,5b6211d9815c3957402d1cf3,TRUE,TRUE,2023-05-31 20:50:34.709000 UTC,2023-05-26 16:22:19.437000 UTC,
BW1102450,2023-05-26,hvar-to-split,canceled,2023-05-27,13:15:00,2,"online cancel - Booking error (wrong date, departure time, etc.)",,credit card,5936a4d3f8b37200073a0cf1,Krilo (Kapetan Luka),50.33,0.13,hvar-to-split,5b79711379c7ae6ba508ffc0,TRUE,TRUE,2023-05-26 02:26:30.234000 UTC,2023-05-26 00:10:54.186000 UTC,
BW1104371,2023-05-26,hvar-to-split,canceled,2023-06-04,13:15:00,2,"online cancel - Booking error (wrong date, departure time, etc.)",,credit card,5936a4d3f8b37200073a0cf1,Krilo (Kapetan Luka),52.82,0,hvar-to-split,5b79711379c7ae6ba508ffc0,TRUE,TRUE,2023-05-26 17:57:11.407000 UTC,2023-05-26 17:48:40.355000 UTC,
BW1103459,2023-05-26,hvar-to-split,canceled,2023-05-30,14:35:00,2,"online cancel - Booking error (wrong date, departure time, etc.)",,credit card,5936a4d3f8b37200073a0cf1,Krilo (Kapetan Luka),52.82,0,hvar-to-split,5b79711379c7ae6ba508ffc0,TRUE,TRUE,2023-05-26 15:17:58.348000 UTC,2023-05-26 09:58:30.359000 UTC,
BW1103379,2023-05-26,dubrovnik-to-hvar,canceled,2023-05-29,16:15:00,2,online cancel - My plans changed,,credit card,5936a4d3f8b37200073a0cf1,Krilo (Kapetan Luka),116.48,0,dubrovnik-to-hvar,5b61dccd815c397f262d1c3b,TRUE,TRUE,2023-05-26 10:24:14.567000 UTC,2023-05-26 09:29:56.337000 UTC,
BW1103263,2023-05-26,dubrovnik-to-hvar,canceled,2023-08-12,16:15:00,2,"online cancel - Booking error (wrong date, departure time, etc.)",,credit card,5936a4d3f8b37200073a0cf1,Krilo (Kapetan Luka),231.06,0.66,dubrovnik-to-hvar,5b61dccd815c397f262d1c3b,TRUE,TRUE,2023-06-07 08:41:23.904000 UTC,2023-05-26 08:42:54.906000 UTC,
BW1103358,2023-05-26,hvar-to-dubrovnik,canceled,2023-05-29,8:40:00,2,online cancel - My plans changed,,credit card,5936a4d3f8b37200073a0cf1,Krilo (Kapetan Luka),116.48,0,dubrovnik-to-hvar,5b61dccd815c397f262d1c3b,TRUE,TRUE,2023-05-26 10:29:19.595000 UTC,2023-05-26 09:22:44.931000 UTC,
BW1104319,2023-05-26,hvar-to-korcula,canceled,2023-05-30,11:15:00,2,online cancel - My plans changed,,credit card,5936a4d3f8b37200073a0cf1,Krilo (Kapetan Luka),52.82,0,hvar-to-korcula,5d2b3b213a4068632474fe9f,TRUE,TRUE,2023-05-27 15:27:33.544000 UTC,2023-05-26 17:05:54.084000 UTC,
BW1104500,2023-05-26,bol-brac-island-to-dubrovnik,canceled,2023-09-11,8:30:00,2,online cancel - My plans changed,,credit card,5936a4d3f8b37200073a0cf1,Krilo (Kapetan Luka),116.48,-1.32,bol-brac-island-to-dubrovnik,60478bd444b90791bbc822fc,TRUE,TRUE,2023-07-10 13:55:55.103000 UTC,2023-05-26 19:21:16.742000 UTC,
BW1103350,2023-05-26,hanoi-to-ninh-binh,canceled,2023-05-27,10:00:00,2,,fully_booked,credit card,5a69cc832241b10005c277c1,The Long Travel,13.13,0,hanoi-to-ninh-binh,5d89ba14bf7f4c9f18859e92,TRUE,FALSE,,,2023-05-26 09:38:59.555000 UTC
BW1103654,2023-05-26,hanoi-to-ninh-binh,canceled,2023-05-27,13:30:00,2,online cancel - My plans changed,,credit card,5a69cc832241b10005c277c1,The Long Travel,13.13,7.95,hanoi-to-ninh-binh,5d89ba14bf7f4c9f18859e92,TRUE,FALSE,2023-05-27 00:42:20.840000 UTC,2023-05-26 13:30:54.292000 UTC,
BW1103874,2023-05-26,hue-to-hanoi,canceled,2023-05-27,17:00:00,2,online cancel - My plans changed,,credit card,5a97c3ead494be00013a5983,Queen Cafe Bus,46.67,0,hanoi-to-hue,640075e88cb43f6b5e0bf97a,TRUE,FALSE,2023-05-26 15:39:47.355000 UTC,,
BW1102755,2023-05-26,phuket-to-krabi,approved,2023-06-05,12:00:00,4,,missing_info_from_client,credit card,5b028912b30fdb0001f3c689,Bangkok Taxi 24,111.03,83.38,krabi-to-phuket,613afffe40871e5706fdb292,TRUE,FALSE,,2023-05-27 08:54:24.916000 UTC,2023-05-26 05:05:21.947000 UTC
BW1102808,2023-05-26,koh-phi-phi-to-phuket,canceled,2023-05-28,9:00:00,3,"online cancel - Booking error (wrong date, departure time, etc.)",,credit card,5b165490b30fdb0001f3c707,Phi Phi Cruiser,35.48,0,koh-phi-phi-to-phuket,5b166e179e39480001be71a1,TRUE,FALSE,2023-05-26 04:11:11.033000 UTC,2023-05-26 04:09:59.997000 UTC,
BW1104312,2023-05-26,hanoi-to-ha-giang,canceled,2023-05-29,11:00:00,2,"online cancel - Booking error (wrong date, departure time, etc.)",,credit card,633abd0f1f7d7217e139032a,Ha Giang Limousine Bus,73.47,0,ha-giang-to-hanoi,633ac018bc928b140314dce3,TRUE,FALSE,2023-05-28 07:53:02.746000 UTC,,
BW1102555,2023-05-26,arequipa-to-cusco,canceled,2023-05-28,21:00:00,5,,fully_booked,credit card,5c7d30076c4358000149c808,Cruz del Sur,125.57,0,arequipa-to-cusco,61d57203e88fd0641ef905de,TRUE,FALSE,,,2023-05-26 14:52:03.343000 UTC
BW1103363,2023-05-26,koh-phi-phi-to-koh-lanta,canceled,2023-05-27,11:30:00,1,online cancel - My plans changed,,credit card,5cc80d3aecd74b0001199bd8,Lanta Petpailin,13,8.09,koh-lanta-to-koh-phi-phi,5cc81065bbeecb2f98b17097,TRUE,FALSE,2023-05-27 03:25:49.014000 UTC,2023-05-26 09:21:35.873000 UTC,
BW1103348,2023-05-26,koh-phi-phi-to-koh-lanta,canceled,2023-05-30,11:30:00,1,"online cancel - Booking error (wrong date, departure time, etc.)",,credit card,5cc80d3aecd74b0001199bd8,Lanta Petpailin,13,0.01,koh-lanta-to-koh-phi-phi,5cc81065bbeecb2f98b17097,TRUE,FALSE,2023-05-26 09:18:47.158000 UTC,2023-05-26 09:16:51.158000 UTC,
BW1103206,2023-05-26,hanoi-to-sapa,canceled,2023-05-28,11:00:00,2,"online cancel - Booking error (wrong date, departure time, etc.)",,credit card,5d5a9490869e11000158063b,Sao Viet,38.18,0.02,hanoi-to-sapa,5d5a9e28e3e2fae93af61c42,TRUE,FALSE,2023-05-27 02:13:50.534000 UTC,2023-05-26 15:14:31.372000 UTC,
BW1102733,2023-05-26,caticlan-panay-island-to-boracay-island,canceled,2023-05-26,16:00:00,5,"online cancel - Flights are grounded due to red lightning, and we are indefinitely delayed in Manila. Is there any way we can get a refund? ",,paypal,5cf3e4944ae9010001032523,Island Star Express,44.1,30.12,boracay-island-to-caticlan-panay-island,6368b10c2a01b61249921e2c,TRUE,FALSE,2023-05-26 05:48:29.209000 UTC,2023-05-26 03:18:59.693000 UTC,
BW1104477,2023-05-26,split-to-bol-brac-island,canceled,2023-09-08,9:00:00,2,online cancel - My plans changed,,credit card,5cf7c13ddee16e0001949fb5,Krilo Shipping Company (KSC Naranca),49.32,-0.55,bol-brac-island-to-split,60c5cd2f8832c54a6f385606,TRUE,FALSE,2023-07-10 13:54:39.468000 UTC,2023-05-26 18:56:51.278000 UTC,
BW1103487,2023-05-26,hat-yai-to-penang,canceled,2023-06-27,9:30:00,2,online cancel - My plans changed,,credit card,5d494c984cad6f0001d1f687,KST Travel,42,0.08,hat-yai-to-penang,6426faae7f6bd619b0afcd85,TRUE,FALSE,2023-06-12 03:58:56.074000 UTC,2023-05-28 00:40:47.651000 UTC,
BW1103574,2023-05-26,halong-bay-to-hanoi,canceled,2023-06-13,19:50:00,2,online cancel - My plans changed,,credit card,5dff5c96abcbee0001a04a90,Halong Travel Limousine,31.55,0.04,halong-bay-to-hanoi,5e78d94e43b70855fd1d4c89,TRUE,FALSE,2023-06-09 13:59:53.822000 UTC,2023-05-26 10:54:26.694000 UTC,
BW1104182,2023-05-26,hanoi-to-halong-bay,canceled,2023-05-27,11:30:00,2,,fully_booked,credit card,5dff5c96abcbee0001a04a90,Halong Travel Limousine,31.55,0,halong-bay-to-hanoi,5e78d94e43b70855fd1d4c89,TRUE,FALSE,,,2023-05-26 16:02:18.767000 UTC
BW1104251,2023-05-26,hanoi-to-halong-bay,canceled,2023-05-27,12:30:00,2,,fully_booked,credit card,5dff5c96abcbee0001a04a90,Halong Travel Limousine,31.53,0,halong-bay-to-hanoi,5e78d94e43b70855fd1d4c89,TRUE,FALSE,,,2023-05-27 04:28:31.970000 UTC
BW1103824,2023-05-26,sanur-bali-to-nusa-penida-penida-island,canceled,2023-05-29,13:00:00,1,"online cancel - Booking error (wrong date, departure time, etc.)",,credit card,634403781f7d723949390403,Semabu Hills Fast Boat,11.39,3.3,nusa-penida-penida-island-to-sanur-bali,6344067ddafc4859bc3b453e,TRUE,FALSE,2023-05-28 03:23:57.148000 UTC,2023-05-26 13:01:28.844000 UTC,
BW1103115,2023-05-26,gili-trawangan-island-lombok-to-padang-bai-bali,canceled,2023-05-29,12:00:00,1,online cancel - My plans changed,,credit card,5e79f57c1814cb00012caa15,Semaya One Fast Cruise,18.34,10.93,gili-trawangan-island-lombok-to-padang-bai-bali,5e79fb06903c075ae30f28b1,TRUE,FALSE,2023-05-29 01:14:55.539000 UTC,2023-05-26 07:15:26.291000 UTC,
BW1102474,2023-05-26,nusa-penida-penida-island-to-lombok,canceled,2023-05-28,11:30:00,1,"online cancel - Booking error (wrong date, departure time, etc.)",,paypal,5e79f57c1814cb00012caa15,Semaya One Fast Cruise,17.79,6.72,lombok-to-nusa-penida-penida-island,5e7a1b59a566bc3c072dcf90,TRUE,FALSE,2023-05-26 07:44:21.427000 UTC,2023-05-26 00:27:49.999000 UTC,
BW1102713,2023-05-26,cartagena-to-santa-marta,canceled,2023-05-26,10:45:00,1,online cancel - I found a cheaper trip elsewhere,,credit card,5ee776519e4d4000019f6bf2,Unitransco,14.73,0,cartagena-to-santa-marta,621e421c971f1493ae41f79b,FALSE,FALSE,2023-05-26 14:13:46.077000 UTC,,
BW1103983,2023-05-26,puno-to-la-paz-2,canceled,2023-07-14,6:30:00,3,online cancel - I found a cheaper trip elsewhere,,credit card,5f26812cd0ae87000119538f,Trans Titicaca Bolivia,54.49,0.57,la-paz-2-to-puno,5f26871081d9541ade3d385e,TRUE,FALSE,2023-06-27 15:08:29.531000 UTC,2023-05-26 14:08:01.352000 UTC,
BW1102560,2023-05-26,ao-nang-to-phuket,canceled,2023-05-27,11:00:00,3,"online cancel - Booking error (wrong date, departure time, etc.)",,credit card,5f6c464d02e09b00019eb02f,Phuket Transfer Travel Andaman,79.65,0,ao-nang-to-phuket,5f6c80111f01bd606625fe53,TRUE,FALSE,2023-05-26 02:01:36.168000 UTC,,
BW1104496,2023-05-26,ninh-binh-to-hanoi,canceled,2023-05-28,12:30:00,2,online cancel - My plans changed,,credit card,5fdb1e1553c6e30001083143,Duy Khang Limousine,23.19,0,hanoi-to-ninh-binh,63bc318715ee44e22837f4da,TRUE,FALSE,2023-05-27 01:34:18.929000 UTC,2023-05-26 19:48:46.353000 UTC,
BW1102950,2023-05-26,nakhon-ratchasima-to-bangkok,canceled,2023-05-27,9:40:00,1,"online cancel - Booking error (wrong date, departure time, etc.)",,credit card,60bddada87d78e000160abfb,Prayat Tour,15.86,1.13,bangkok-to-nakhon-ratchasima,63d3d4a42121f620c482dd98,FALSE,TRUE,2023-05-26 06:56:36.430000 UTC,2023-05-26 05:34:09.012000 UTC,
BW1104433,2023-05-26,guatemala-city-to-antigua,canceled,2023-05-30,13:30:00,1,,other,paypal,603e1e4cd50d760001cea4cc,GuateGo,21.9,0,antigua-to-guatemala-city,603e3d8a419f478e07bdc422,TRUE,FALSE,,,2023-05-26 19:31:21.941000 UTC
BW1104544,2023-05-26,san-salvador-to-managua,canceled,2023-05-31,6:00:00,3,,fully_booked,credit card,60767f5eb4414200015d8291,Transporte del Sol,196.2,0,managua-to-san-salvador,6296128703166cec209567a3,FALSE,FALSE,,,2023-05-27 12:53:30.519000 UTC
BW1103708,2023-05-26,kandy-to-ella,canceled,2023-05-28,8:46:00,2,"online cancel - Booking error (wrong date, departure time, etc.)",,credit card,5fe45b5b7282a4000181cb83,Sri Lanka Railways,40.9,0,ella-to-kandy,609b7fa64b1ea7478a6dc03f,TRUE,FALSE,2023-05-26 12:42:00.357000 UTC,,
BW1103078,2023-05-26,cancun-to-cancun,approved,2023-06-04,19:00:00,2,,other,paypal,60b60935e371b300011a38f0,Jumbo Tours Mexico,19.3,12,cancun-to-cancun,60b616513988a970f91b7ab1,FALSE,FALSE,,2023-05-29 19:35:37.899000 UTC,2023-05-26 21:18:54.950000 UTC
BW1104445,2023-05-26,guayaquil-to-montanita,canceled,2023-06-09,19:00:00,2,online cancel - My plans changed,,credit card,60e45d1a1cbc380001325af0,Ecuadorian Bus Charter,96.3,-0.22,guayaquil-to-montanita,60e46c0ad05cc56481df7121,TRUE,FALSE,2023-06-06 21:09:15.917000 UTC,2023-05-26 18:42:57.239000 UTC,
BW1103749,2023-05-26,holbox-to-chiquila,canceled,2023-05-27,8:30:00,2,online cancel - My plans changed,,credit card,60eb04dfb60b180001cfa02a,Holbox Express,23.62,0.01,chiquila-to-holbox,60eb08913811906e980cd328,TRUE,FALSE,2023-05-26 12:33:54.356000 UTC,2023-05-26 12:25:28.773000 UTC,
BW1102567,2023-05-26,tulum-to-cancun,canceled,2023-05-27,11:00:00,2,,fully_booked,credit card,611cb7773d15560001189ce5,Nexus Tours Mexico,61.53,0,cancun-to-tulum,611d0d7f461ca60e34296ef0,TRUE,FALSE,,,2023-05-26 20:57:46.972000 UTC
BW1102331,2023-05-26,niagara-falls-to-toronto,canceled,2023-06-02,16:00:00,1,online cancel - The booked time is not available. Please cancel this booking. Thank you.,fully_booked,credit card,63eb21af6bd0a177dc03b677,Niagara Airbus,111.68,0,niagara-falls-to-toronto,63eb26418d5962f34d82ecfd,TRUE,FALSE,2023-05-30 00:35:50.252000 UTC,,2023-05-29 15:15:42.574000 UTC
BW1104502,2023-05-26,cancun-to-playa-del-carmen,canceled,2023-05-28,16:00:00,2,online cancel - My plans changed,,credit card,61ae17602a54051f0b495219,Mexico Travel Solutions,29.26,0.01,cancun-to-playa-del-carmen,61ae1ed0879d59a8bb4a6eab,TRUE,FALSE,2023-05-27 13:34:56.138000 UTC,2023-05-26 20:48:02.604000 UTC,
BW1102328,2023-05-26,cancun-to-akumal,canceled,2023-05-27,19:00:00,2,online cancel -,,credit card,61ae17602a54051f0b495219,Mexico Travel Solutions,54.71,0,akumal-to-cancun,61ae20a1cb0e130402dda37a,TRUE,FALSE,2023-05-25 22:16:14.473000 UTC,,
